"","data_name","model_name","stoc","hype","imp","randnum_train","randnum_split","randnum_stoc","epochs","trials","folds","train_time","hype_time","inf_time","date","best_threshold","best_f1_score","accuracy_nothres_nocal","precision_nothres_nocal","recall_nothres_nocal","f1_nothres_nocal","auc_nothres_nocal","av_prec_nothres_nocal","brier_nothres_nocal","pr_auc_nothres_nocal","true_neg_nothres_nocal","false_pos_nothres_nocal","false_neg_nothres_nocal","true_pos_nothres_nocal","accuracy_nothres_cal","precision_nothres_cal","recall_nothres_cal","f1_nothres_cal","auc_nothres_cal","av_prec_nothres_cal","brier_nothres_cal","pr_auc_nothres_cal","true_neg_nothres_cal","false_pos_nothres_cal","false_neg_nothres_cal","true_pos_nothres_cal","accuracy","precision","recall","f1","auc","av_prec","brier","pr_auc","true_neg","false_pos","false_neg","true_pos","lr_max","batch_size","ESPatience","weight_decay","alpha","gamma","nf","fc_dropout","conv_dropout","ks","kss","conv_layers","hidden_size","rnn_layers","cell_dropout","rnn_dropout","max_depth","eta","subsample","colsample_bytree","n_estimators","min_child_weight","reg_alpha","reg_lambda","epochs.1","n_heads","d_ff","encoder_layers","encoder_dropout","learning_rate_init","prop"
"122","timing_2event_0year_45","MLSTMFCN",0.1,"True","False",7,3,4,50,200,2,93.243241911754,41902.179577962,12.747910735663,"20241018-083543",0.21754743,0.935897435897436,0.9991,0.984848484848485,0.792682926829268,0.878378378378378,0.999328956036824,0.945969194851832,0.00164922242470816,0.945815038478108,19917,1,17,65,0.9991,0.984848484848485,0.792682926829268,0.878378378378378,0.999328343770434,0.945912180256096,0.000710177648416293,0.94575795243551,19917,1,17,65,0.9995,0.986486486486487,0.890243902439024,0.935897435897436,0.999328343770434,0.945912180256096,0.000710177648416293,0.94575795243551,19917,1,9,73,NA,128,10,0.00208329683727199,0.433658093363052,1.18425784372894,NA,0.0256363503785159,NA,NA,"[3, 5, 3]","[64, 128, 64]",100,3,0.168533501100892,0.349069803663788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0431847427849829,0.0041
"123","timing_2event_1year_45","InceptionTime",0.1,"True","False",8,3,4,50,200,2,332.044888495002,151997.914375463,10.4636130349245,"20241104-094617",0.82231927,0.968036529680365,0.99895,0.942477876106195,0.963800904977376,0.953020134228188,0.999933198494953,0.993969946794638,0.0142455268700739,0.993955898123377,19766,13,8,213,0.99895,0.942477876106195,0.963800904977376,0.953020134228188,0.999933198494953,0.993969946794638,0.000718397258857261,0.993955898123377,19766,13,8,213,0.9993,0.976958525345622,0.959276018099548,0.968036529680365,0.999933198494953,0.993969946794638,0.000718397258857261,0.993955898123377,19774,5,9,212,0.0315276151359575,64,5,0.00360495352673648,0.271950465308651,1.32574461603569,16,0.321404568172822,0.0364257281065968,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01105
"124","timing_2event_1year_45","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,44.0829112967476,34444.2791105658,13.366932910867,"20241018-083615",0.9120965,0.410994764397906,0.93865,0.151662049861496,0.990950226244344,0.263063063063063,0.984406195244785,0.307158181780421,0.0990740122572672,0.304476322530843,18554,1225,2,219,0.93865,0.151662049861496,0.990950226244344,0.263063063063063,0.984406195244785,0.307158181780421,0.0523090825927427,0.304476322530843,18554,1225,2,219,0.9775,0.289134438305709,0.710407239819005,0.410994764397906,0.984406195244785,0.307158181780421,0.0523090825927427,0.304476322530843,19393,386,64,157,NA,128,5,0.00233526140815945,0.476188568282779,1.62635166595655,NA,0.191309521405532,NA,NA,NA,NA,64,2,NA,0.128254793989811,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,256,2,0.0820001873081415,0.00241548274649362,0.01105
"125","timing_2event_1year_45","LSTMAttention",0.1,"True","False",9,3,4,50,200,2,370.197170789936,57268.632859063,29.778828672017,"20241031-075628",0.6934318,0.950819672131147,0.9988,0.971291866028708,0.918552036199095,0.944186046511628,0.99983230992055,0.98775103721666,0.0100228145161181,0.987727995368454,19773,6,18,203,0.9988,0.971291866028708,0.918552036199095,0.944186046511628,0.99983230992055,0.98775103721666,0.000940372516253626,0.987727995368454,19773,6,18,203,0.99895,0.985436893203884,0.918552036199095,0.950819672131147,0.99983230992055,0.98775103721666,0.000940372516253626,0.987727995368454,19776,3,18,203,0.00241548274649362,128,5,0.00233526140815945,0.476188568282779,1.62635166595655,NA,0.191309521405532,NA,NA,NA,NA,64,2,NA,0.128254793989811,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,256,2,0.0820001873081415,NA,0.01105
"126","timing_2event_1year_45","ResNet",0.1,"True","False",9,3,4,50,200,2,35.8080682239961,33529.968423182,10.8695065639913,"20241103-205007",0.12114981,0.993227990970655,0.9987,1,0.882352941176471,0.9375,0.999814236910623,0.996162496526024,0.00648320371687867,0.996160070561572,19779,0,26,195,0.9987,1,0.882352941176471,0.9375,0.999814236910623,0.996162496526024,0.000883738188953095,0.996160070561572,19779,0,26,195,0.99985,0.990990990990991,0.995475113122172,0.993227990970655,0.999814236910623,0.996162496526024,0.000883738188953095,0.996160070561572,19777,2,1,220,0.0482114288962151,256,5,0.00871674279480554,0.373675682153632,1.0385405353093,32,0.0420694694351455,NA,"[3, 5, 7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01105
"127","timing_2event_1year_45","XGBoost",0.1,"True","False",9,3,4,50,200,2,27.1661463720375,5918.03593028802,0.486844671017025,"20241030-132044",0.468922644853592,0.956521739130435,0.9749,0.30567081604426,1,0.468220338983051,0.999876462970118,0.989604137644671,0.0259809578312072,0.989580979536788,19277,502,0,221,0.9988,0.971291866028708,0.918552036199095,0.944186046511628,0.999876462970118,0.989604137644671,0.00158816413185445,0.989580979536788,19773,6,18,203,0.99905,0.967592592592593,0.945701357466063,0.956521739130435,0.999876462970118,0.989604137644671,0.00158816413185445,0.989580979536788,19772,7,12,209,NA,NA,5,NA,NA,2.06345968592514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.0880745378474814,0.958327619999396,0.84275860875637,169,10,0.975934487700092,0.208277513610197,NA,NA,NA,NA,NA,NA,0.01105
"128","timing_2event_2year_45","InceptionTime",0.1,"True","False",7,3,4,50,200,2,139.385220425669,58735.8149401941,8.19697128981352,"20241018-083654",0.27566555,0.967261904761905,0.99865,0.981481481481482,0.938053097345133,0.959276018099548,0.992399940045722,0.979526413276263,0.00516920682102373,0.979518610184053,19655,6,21,318,0.99865,0.981481481481482,0.938053097345133,0.959276018099548,0.992405341332038,0.979528474812308,0.00120952461723507,0.979520670840876,19655,6,21,318,0.9989,0.975975975975976,0.958702064896755,0.967261904761905,0.992405341332038,0.979528474812308,0.00120952461723507,0.979520670840876,19653,8,14,325,NA,256,10,0.00382636740231902,0.431515389270778,1.24867891962235,16,0.217071897849149,0.00541330277871885,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0353208493006975,0.01695
"129","timing_2event_2year_45","InceptionTime",0.1,"True","False",8,3,4,50,200,2,194.789446861949,169099.901091683,12.7252548909746,"20241104-094546",0.54199374,0.989598811292719,0.99965,0.997005988023952,0.982300884955752,0.989598811292719,0.991748334865948,0.987963835730822,0.00490109146298135,0.987962683952158,19660,1,6,333,0.99965,0.997005988023952,0.982300884955752,0.989598811292719,0.991747884758755,0.987963793205378,0.000585022512618656,0.987962641485366,19660,1,6,333,0.99965,0.997005988023952,0.982300884955752,0.989598811292719,0.991747884758755,0.987963793205378,0.000585022512618656,0.987962641485366,19660,1,6,333,0.0353208493006975,256,10,0.00382636740231902,0.431515389270778,1.24867891962235,16,0.217071897849149,0.00541330277871885,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01695
"130","timing_2event_2year_45","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,94.717501160223,39655.2032961459,15.6745220487937,"20241023-081839",0.9804419,0.97910447761194,0.9959,0.806682577565632,0.997050147492625,0.891820580474934,0.999933234099701,0.996694287980475,0.0154593747131178,0.996690010654805,19580,81,1,338,0.9959,0.806682577565632,0.997050147492625,0.891820580474934,0.999933234099701,0.996694287980475,0.00251380074001382,0.996690010654806,19580,81,1,338,0.9993,0.990936555891239,0.967551622418879,0.97910447761194,0.999933234099701,0.996694287980475,0.00251380074001382,0.996690010654806,19658,3,11,328,0.00776295210774656,256,5,0.00616472203604583,0.350586275679021,1.11957022693027,NA,0.109037738612889,NA,NA,NA,NA,64,1,NA,0.202326005781992,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2048,2,0.285036876332858,NA,0.01695
"131","timing_2event_2year_45","LSTMAttention",0.1,"True","False",8,3,4,50,200,2,46.1424231769051,68574.6015905821,34.0999320230912,"20241104-094714",0.2249799,0.852897473997028,0.99385,0.9,0.716814159292035,0.798029556650246,0.919067876014673,0.844319754468411,0.0400504677076194,0.844200368881373,19634,27,96,243,0.99385,0.9,0.716814159292035,0.798029556650246,0.919067876014673,0.844319754468411,0.00504975586719353,0.844200368881373,19634,27,96,243,0.99505,0.859281437125748,0.846607669616519,0.852897473997028,0.919067876014673,0.844319754468411,0.00504975586719353,0.844200368881373,19614,47,52,287,0.00776295210774656,256,5,0.00616472203604583,0.350586275679021,1.11957022693027,NA,0.109037738612889,NA,NA,NA,NA,64,1,NA,0.202326005781992,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2048,2,0.285036876332858,NA,0.01695
"132","timing_2event_2year_45","LSTMAttention",0.1,"True","False",9,3,4,50,200,2,67.5921449239831,46270.7154949639,34.1479511070065,"20241031-075645",0.042617764,0.724738675958188,0.98655,0.972972972972973,0.212389380530973,0.348668280871671,0.721591296967373,0.591126728694091,0.0246646680785464,0.590997475096846,19659,2,267,72,0.98655,0.972972972972973,0.212389380530973,0.348668280871671,0.721591296967373,0.591126728694091,0.0117798801065483,0.590997475096846,19659,2,267,72,0.9921,0.885106382978723,0.613569321533923,0.724738675958188,0.721591296967373,0.591126728694091,0.0117798801065483,0.590997475096846,19634,27,131,208,0.00776295210774656,256,5,0.00616472203604583,0.350586275679021,1.11957022693027,NA,0.109037738612889,NA,NA,NA,NA,64,1,NA,0.202326005781992,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2048,2,0.285036876332858,NA,0.01695
"133","timing_2event_2year_45","ResNet",0.1,"True","False",7,3,4,50,200,2,51.1713874251582,51850.3854255108,22.4034079457633,"20241022-082653",0.6624991,0.991202346041056,0.99945,0.968571428571429,1,0.984034833091437,0.999965641817599,0.997536424066416,0.0433504201325851,0.99753173442912,19650,11,0,339,0.99945,0.968571428571429,1,0.984034833091437,0.999965641817599,0.997536424066416,0.000902036373954241,0.99753173442912,19650,11,0,339,0.9997,0.985422740524781,0.997050147492625,0.991202346041056,0.999965641817599,0.997536424066416,0.000902036373954241,0.99753173442912,19656,5,1,338,0.0674761274487769,128,5,0.00407115099412806,0.276968774552423,1.0480420004924,64,0.151179952240252,NA,"[3, 5, 3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01695
"134","timing_2event_4year_45","InceptionTime",0.1,"True","False",7,3,4,50,200,2,175.424928611959,97025.385849569,9.56546934007201,"20241030-092131",0.33593336,0.997995991983968,0.99985,1,0.994,0.996990972918756,0.999344923076923,0.998106119512866,0.0160048490672726,0.998105945979425,19500,0,3,497,0.99985,1,0.994,0.996990972918756,0.999346051282051,0.998106352477428,0.000175439359192408,0.998106178744865,19500,0,3,497,0.9999,1,0.996,0.997995991983968,0.999346051282051,0.998106352477428,0.000175439359192408,0.998106178744865,19500,0,2,498,0.0626954086750434,256,10,0.00644103969601438,0.332207744359915,1.44346822835103,16,0.024956540228925,0.152312086284282,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025
"135","timing_2event_4year_45","LSTMAttention",0.1,"True","False",9,3,4,50,200,2,67.3643722659908,77935.891478046,58.3069280050695,"20241030-092239",0.50225294,0.76863504356244,0.025,0.025,1,0.0487804878048781,0.992685538461539,0.842893769862684,0.327658482634485,0.842723231558549,0,19500,0,500,0.025,0.025,1,0.0487804878048781,0.992685384615385,0.84288623874413,0.250530999882064,0.842722188696322,0,19500,0,500,0.98805,0.74484052532833,0.794,0.76863504356244,0.992685384615385,0.84288623874413,0.250530999882064,0.842722188696322,19364,136,103,397,0.00838515767868138,256,10,0.00324538524832751,0.145492439919677,2.92463417093329,NA,0.0384521906464679,NA,NA,NA,NA,64,1,NA,0.138260657856692,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,512,2,0.101400405254416,NA,0.025
"136","timing_2event_4year_45","MLSTMFCN",0.1,"True","False",8,3,4,50,200,2,111.738617714029,62801.981393082,10.8637239380041,"20241103-084851",0.51242065,0.977955911823647,0.99885,0.977955911823647,0.976,0.976976976976977,0.999904820512821,0.996790979592322,0.004839074200787,0.996788102068293,19489,11,12,488,0.99885,0.977955911823647,0.976,0.976976976976977,0.99990482051282,0.996790979592322,0.00115547107802943,0.996788102068293,19489,11,12,488,0.9989,0.979919678714859,0.976,0.977955911823647,0.99990482051282,0.996790979592322,0.00115547107802943,0.996788102068293,19490,10,12,488,0.0100585717256726,128,10,0.00308645797935829,0.469389350005662,1.17464356570394,NA,0.0625631779435274,NA,NA,"[3, 5, 7]","[128, 256, 128]",120,3,0.107095906798415,0.13448945045412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025
"137","timing_2event_4year_45","MLSTMFCN",0.1,"True","False",9,3,4,50,200,2,171.420425778022,44063.154438863,24.4650385009591,"20241103-114222",0.2229405,0.977822580645161,0.9985,0.997881355932203,0.942,0.969135802469136,0.995563487179487,0.987588244380351,0.00494010374992964,0.987583978097043,19499,1,29,471,0.9985,0.997881355932203,0.942,0.969135802469136,0.995563487179487,0.987588244380352,0.00184701357471453,0.987583978097043,19499,1,29,471,0.9989,0.985772357723577,0.97,0.977822580645161,0.995563487179487,0.987588244380352,0.00184701357471453,0.987583978097043,19493,7,15,485,0.0100585717256726,128,10,0.00308645797935829,0.469389350005662,1.17464356570394,NA,0.0625631779435274,NA,NA,"[3, 5, 7]","[128, 256, 128]",120,3,0.107095906798415,0.13448945045412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025
"138","timing_2event_4year_45","ResNet",0.1,"True","False",7,3,4,50,200,2,199.709010721184,53581.5033018622,16.5713652279228,"20241022-082712",0.16909033,0.989054726368159,0.9993,0.986,0.986,0.986,0.999911282051282,0.996198103108938,0.00607369689481553,0.996193337763886,19493,7,7,493,0.9993,0.986,0.986,0.986,0.999911282051282,0.996198103108938,0.00059372328858051,0.996193337763886,19493,7,7,493,0.99945,0.984158415841584,0.994,0.989054726368159,0.999911282051282,0.996198103108938,0.00059372328858051,0.996193337763886,19492,8,3,497,0.0547112909698706,128,10,0.00217258297940656,0.479075702013317,1.15533658551685,32,0.101398566560797,NA,"[7, 5, 3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025
"139","timing_2event_4year_45","ResNet",0.1,"True","False",8,3,4,50,200,2,275.626163206995,52431.334809424,31.1079589510337,"20241103-085117",0.37210643,0.994011976047904,0.9997,0.994,0.994,0.994,0.999950871794872,0.998012013869847,0.00562654860391953,0.998009883424655,19497,3,3,497,0.9997,0.994,0.994,0.994,0.999950666666667,0.998001881406625,0.000350106798339635,0.997999737894546,19497,3,3,497,0.9997,0.99203187250996,0.996,0.994011976047904,0.999950666666667,0.998001881406625,0.000350106798339635,0.997999737894546,19496,4,2,498,0.0547112909698706,128,10,0.00217258297940656,0.479075702013317,1.15533658551685,32,0.101398566560797,NA,"[7, 5, 3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025
"140","weighted_var4_n1","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,214.460163550917,59142.2249433417,13.4349014949985,"20241017-074959",0.3660557,0.983655274888559,0.99925,0.990825688073395,0.964285714285714,0.97737556561086,0.999979718799643,0.998852975516118,0.0127439582333743,0.998851318291513,19661,3,12,324,0.99925,0.990825688073395,0.964285714285714,0.97737556561086,0.999979718799643,0.998852975516118,0.000621349009398243,0.998851318291513,19661,3,12,324,0.99945,0.982195845697329,0.985119047619048,0.983655274888559,0.999979718799643,0.998852975516118,0.000621349009398243,0.998851318291513,19658,6,5,331,NA,128,10,0.00907206689777431,0.439350848134038,1.62437208038252,NA,0.282243446037748,NA,NA,NA,NA,64,1,NA,0.109807383487263,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1024,2,0.0430306898117901,0.000127173142407226,0.0168
"141","weighted_var4_n1","ResNet",0.1,"True","False",9,3,4,50,200,2,72.6072170330444,71577.418552203,9.99051923805382,"20241030-091145",0.16226457,0.988059701492537,0.99925,0.996904024767802,0.958333333333333,0.977238239757208,0.999661727740323,0.994930244011944,0.00938828262860375,0.994927133862759,19663,1,14,322,0.99925,0.996904024767802,0.958333333333333,0.977238239757208,0.999661727740323,0.994930244011944,0.00065437003933601,0.994927133862759,19663,1,14,322,0.9996,0.991017964071856,0.985119047619048,0.988059701492537,0.999661727740323,0.994930244011944,0.00065437003933601,0.994927133862759,19661,3,5,331,0.0407378630103447,256,5,0.00579806847796608,0.465573193369134,1.31240516290711,128,0.3742474681745,NA,"[7, 7, 7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168
"142","weighted_var4_n1","XGBoost",0.1,"True","False",9,3,4,50,200,2,15.295404413002,3890.105466704,0.977920997989713,"20241025-111905",0.558375418186188,0.97125567322239,0.98625,0.550413223140496,0.991071428571429,0.707757704569607,0.999746787700027,0.992514586788548,0.0137796938243218,0.992508088285416,19392,272,3,333,0.9989,0.975757575757576,0.958333333333333,0.966966966966967,0.999746787700027,0.992514586788548,0.0012222344476952,0.992508088285416,19656,8,14,322,0.99905,0.987692307692308,0.955357142857143,0.97125567322239,0.999746787700027,0.992514586788548,0.0012222344476952,0.992508088285416,19660,4,15,321,NA,NA,5,NA,NA,0.212403076038778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.0146934664460835,0.773336042714234,0.790710368452718,466,10,0.0858866637263166,0.506224314035254,NA,NA,NA,NA,NA,NA,0.0168
"143","weighted_var4_n1","XGBoost",0.1,"True","False",9,3,4,50,200,2,1.38520461600274,2033.47295610997,0.76996743795462,"20241028-174340",0.558375418186188,0.97125567322239,0.98625,0.550413223140496,0.991071428571429,0.707757704569607,0.999746787700027,0.992514586788548,0.0137796938243218,0.992508088285416,19392,272,3,333,0.9989,0.975757575757576,0.958333333333333,0.966966966966967,0.999746787700027,0.992514586788548,0.0012222344476952,0.992508088285416,19656,8,14,322,0.99905,0.987692307692308,0.955357142857143,0.97125567322239,0.999746787700027,0.992514586788548,0.0012222344476952,0.992508088285416,19660,4,15,321,NA,NA,5,NA,NA,0.212403076038778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.0146934664460835,0.773336042714234,0.790710368452718,466,10,0.0858866637263166,0.506224314035254,NA,NA,NA,NA,NA,NA,0.0168
